,Text ,Code
1831,for sure,4
1832,If so @Pascal might be able to help?,4
1833,Let's do it!,4
1834,@bph had a question for open floor,4
1835,"on the design front for HelpHub, the only update I have is that the design team has requested a number of changes in the mobile version, including the menu. After I present these on Wednesday, I will be able to move forward. The only missing design now, is the page for WP versions",4
1836,"Nice, thanks @estelaris",4
1837,first we made progress on the meta-trac ticket. https://meta.trac.wordpress.org/ticket/4915 feel free to comment,4
1838,Hi @YordanSoares. Any Achievements & Open Floor item to share from your side? (I know you got a lot done last week!),4
1839,Nice collaboration!,4
1840,"So, there are a lot of work to do",4
1841,Sounds really good. I hope many of Spanish variants will get to smoothly release 5.4 at the end of this month.,4
1842,"Any comments, so far?",4
1843,-- (edited),4
1844,Previously we had to wait some 10 hours (give or take),4
1845,"Hope to see you! I’ll post it on P2 soon.
</end>",4
1846,Cool!,4
1847,"example: https://translate.wordpress.org/locale/ru/default/wp-plugins/gutenberg/
we have fully translated Gutenberg plugin, PTE is Otshelnik-Fm",4
1848,No more questions from me,4
1849,"Thanks, @yui for a good explanation",4
1850,Note that en_GB and some other English locales ARE translated versions (as WordPress handles them),4
1851,Yeah. We've hit much higher than we ever could imagine.,4
1852,We are done here.,4
1853,"the /about/stats page is down since a couple of days, probably the root cause of the problem, btw",4
1854,↑ Sounds plausible.,4
1855,The link: https://wordpress.slack.com/archives/C02RP50LK/p1579517985002900,4
1856,That's a big one!,4
1857,Have you translated anything so far in 2020?,4
1858,@felipeelia Are you set for the Americas chat later today?,4
1859,Thanks i ll take a look,4
1860,Ok sure will do that,4
1861,"notably: https://wordpress.org/five-for-the-future/for-individuals/
(update your profile)",4
1862,This is a relatively new piece of functionality.,4
1863,Reference link: https://make.wordpress.org/polyglots/2019/10/17/measuring-polyglots-team-success/,4
1864,:ad,4
1865,:S,4
1866,Yup.,4
1867,Thanks for your feedback Khoi!,4
1868,I’m interest with that kind of promote,4
1869,"@atachibana and I talked about it, docs badges should be granted to to contributors.",4
1870,Also @YordanSoares shared this online event with me (this is the one we mentioned before but rescheduled to December 6th).,4
1871,yeah! great!,4
1872,"https://make.wordpress.org/docs/handbook/helphub/translating-helphub/
You’ll need to request HelpHub plugin to be enabled first.",4
1873,I just have curiosity about translation for Korean.,4
1874,@chat.wordpress.org*,4
1875,https://make.wordpress.org/polyglots/2019/11/07/slack-channel-for-communicating-across-language-variant-teams/ (edited),4
1876,"And again, it would be very nice to see some movement from you folks here in our channel 
 (edited)",4
1877,"Sure, I will.",4
1878,"Please, remember to write your point of view on the P2 https://make.wordpress.org/polyglots/2019/11/07/slack-channel-for-communicating-across-language-variant-teams/",4
1879,"Last meeting we talked about some Coming Locales. I guess we didn't have any movement on that front, did we @tobifjellner?",4
1880,No. Sorry.,4
1881,Currently 12 requestss in quueue https://make.wordpress.org/polyglots/?resolved=unresolved&tags=locale-requests (edited),4
1882,"A couple of patches the the locale list, which now resides in our meta environment.",4
1883,"Nice, I didn't know that would involve patches and this kind of stuff",4
1884,in https://make.wordpress.org/polyglots/handbook/tools/ (edited),4
1885,"Do you have a link to it, @YordanSoares?",4
1886,Yes: https://www.youtube.com/watch?v=ZQm4kULOhCw,4
1887,Mini-wp-translationday,4
1888,"Awesome, thank you!",4
1889,"Sure, we can discuss how to do it.",4
1890,"Huh: rule #1: popularize translation of WordPress
Rule #2: see #1",4
1891,https://wordpress.slack.com/archives/C02RP50LK/p1575441540303100,4
1892,Does anyone else have any questions about HelpHub i18n?,4
1893,"We have a problem with the main page to https://ve.wordpress.org/support/, return an error. It seems to be due the fact we haven't a forum in our locale page. Maybe that topic isn't for this team, but I leave the reminder just in case.",4
1894,There is some ongoing discussion about HelpHub and locales without a forum,4
1895,I guess we have meta team already working on that,4
1896,@nao and @tobifjellner can confirm that,4
1897,At least there's a ticket for it.,4
1898,"Nice, let's hope they can find the necessary time to work on that soon",4
1899,Do you want to talk about it @nao?,4
1900,Please talk to your teammates in local Slack or message group. I’ll prepare a way for you all to enter it in to collect the results. Maybe a form or spreadsheet?,4
1901,"Nice, thanks @nao!",4
1902,And that made things fall behind the schedule.,4
1903,"Sure, I do this (edited)",4
1904,Same here.,4
1905,I must update my repo again,4
1906,Yes. You are right.,4
1907,Any other updates?,4
1908,Thank you,4
1909,No problem!,4
1910,Anyone coming to wcasia?,4
1911,"A colleague of mine will be there, but unfortunately I'm not able to attend",4
1912,ohh,4
1913,"Nope, I read through the page. I'm very interested in getting involved.",4
1914,"Ok, I just did the form as well if that helps",4
1915,"Ah perfect, I'll grab that now",4
1916,"I'll follow up more for DC for contributor day as we get closer.  I know we have had a large contingent of Training team members from the region, and others familiar with Make teams overall.",4
1917,"i may attend DC wordcamp, if i do i'll probably show up for the training team again since it was fun last time",4
1918,Good!,4
1919,Great work!,4
1920,Nice,4
1921,Thank you @Steve Dufresne,4
1922,That is great progress,4
1923,No from me.,4
1924,Nope,4
1925,"I'm still trying to figure out how @juliekuehl was using ZenHub to track PR's across all the repos, but I know we have some folks getting close to earning a badge",4
1926,"I’m looking forward to getting back to working towards my badge, the early morning meeting time was not ideal. Made me forget about it!",4
1927,Does anyone else have updates on any Trello tasks?,4
1928,Not related to Trello but We have got few PRs from @passoniate for some lesson plans and I have merged them. Let’s thank him for contributing. Thank you,4
1929,I had been working on the ‘What is CSS/Introduction’ (been a while now I can’t remember the title) before Christmas but didn’t manage to finish. There are a few sections that I need to update and then I can hopefully submit this for a review. Not sure that it will be done by end of January but definitely by end of Feb.,4
1930,"Yes! I believe he's made 3 copyediting PR's, so he's close to a badge",4
1931,"Ah, OK Hauwa, I think maybe Julie took you off of ""Owner"" for that, but if you're still going on that, awesome!",4
1932,"Yes, still cracking on.",4
1933,"Awesome, good to hear, I went ahead and updated the card for you. You've done great work on that one so far",4
1934,"Awesome, thanks Morteza. Hi Chetan!",4
1935,Hi Jesse. I have not any updates for Learn theme this week.,4
1936,"No problem, I know you were probably very busy with the 5.3 Release you were working on!",4
1937,"What is CSS - I had a look at some of the comments made and they wanted me to flesh out the Exercise Descriptions, Assessment Questions, and Full Example Lesson. I’m assuming that the high level information is fine so I’m going to work on that this afternoon.",4
1938,please let me know about Lesson Plans and to whom we are going to train?,4
1939,No update from me at this time.,4
1940,"Whoops, sorry my Slack crashed there for a minute",4
1941,Awesome! Hi @courtneyengle thanks for lurking!,4
1942,"Here's what instructional review means:
https://trello.com/c/1TBXximw",4
1943,"I just volunteered her for that without her knowledge, but it's better to ask for forgiveness than for permission",4
1944,I'm fine for now just catching up,4
1945,Would appreciate it if someone would look and let me know if I’m on the right track,4
1946,https://github.com/wptrainingteam/what-is-css/pull/1,4
1947,Yup that’s it.,4
1948,],4
1949,Next year may be,4
1950,Sorry jumped on a call. Nope no plans in the future.,4
1951,"No worries @Hauwa Abashiya, thank you very much for your work on the What Is CSS lesson!",4
1952,nothing from me for now.,4
1953,"And let's give @Hauwa Abashiya a round of applause for submitting her lesson plan! At a glance, it looks like it was a lot of work!",4
1954,@Hauwa Abashiya,4
1955,Thanks. I still think there is more to add but wanna make sure I’m on the right track before continuing,4
1956,"For sure, we'll make sure you get the feedback you need.",4
1957,Awesome! Will there be a contributor day there?,4
1958,We'll let Chetan follow up on that later as he's on mobile.,4
1959,"Awesome, thanks for all your hard work on this one!",4
1960,"Looks like I'll need to take a look at them before merging, @man4toman does any of this look like it conflicts with your PR?
https://github.com/wptrainingteam/learn-theme-beta/pull/56/files",4
1961,That’s not to say we can propose something closer to 44,5
1962,"I can see that the GitHub issue was given the label that it needed accessibility feedback on Dec 11. But we never saw it. Now, two months later, it looks like they’re going ahead without our feedback. Maybe we need a better way to stay on top of the things people are asking for feedback on?",5
1963,"Sorry if I feel pessimistic about that, but I think it might be just another channel that nobody is really looking at...",5
1964,"I need to do some re-testing; the notes in the testing column weren't always complete enough for me to categorize some of the problems. I haven't had time for that, yet.",5
1965,"But they're mostly grouped by type of concern, just missing one set of labels.",5
1966,"I don't really know how Github projects work, but I can probably figure that out.",5
1967,"I’m happy to help figure things out in Github, if you need",5
1968,I can set up a document and share with y’all later today,5
1969,I’ll set up a document and share here it later then. Hopefully we can have a few us do some testing and provide any feedback we find,5
1970,Does anyone have suggestions on running a Meetup/Workshop for meetup organizers?,5
1971,"In your local group, or globally?",5
1972,"Local area of 14+ organizers: how to build group, topics, enhance sense of belonging, etc.",5
1973,I think going over similar topics that were discussed in the Meetup Roundtables a while back would be neat!,5
1974,https://make.wordpress.org/community/2018/05/15/report-on-the-march-meetup-organizers-roundtable-experiment/ (edited),5
1975,"Excellent suggestion (I was a participant, yet forgot the obvious!)",5
1976,"We certainly do a lot on this team, it's easy to lose track!",5
1977,I think we should stop using Code names in public information,5
1978,Unless we addrsss code name + URL all the time,5
1979,It's important to be explained at project detailed page,5
1980,Because those names are used in trac,5
1981,"Other than that, I'm fine with completely removing those from public content",5
1982,So we can’t get rid of the code names entirely,5
1983,Those are components in meta trac,5
1984,"What I did, for example: ""developer.wordpress.org (aka DevHub) - This is where all the documentation aimed to developers are, such as: Code reference, Plugins and Themes development handbooks and more.""",5
1985,Or maybe we just need codenames in workflows because that's where you are going to use it,5
1986,When you contribute,5
1987,But we still need them,5
1988,Unless meta change that as well,5
1989,"In the workflows we can explain it better saying that this is referenced in trac as DevHub or HelpHub. .. and the ""aka"" mention in the more generic mentions are enough, but needed... because when some one reads that and then come to channel or read a meeting summary, he/she will know what this terms are about",5
1990,"and then we need to get back the effort with workflows and do it! 
 we could split it! but maybe we discuss this in another meeting with more people and better connection",5
1991,@Sunday Ukafia What's the next step here?,5
1992,"@Sunday Ukafia that is great that you noticed this, but we are working on a new classification for the documentation",5
1993,we are creating categories and subcategories to group all the articles in the correct place,5
1994,"My apologies, I'll just wait for the open floor then.",5
1995,and that will be part of the new design. you are very welcome to work with us,5
1996,I think your connundrum gets solved in part because of the partial information architecture review @Sunday Ukafia,5
1997,I'd love for you to help with them to provide a fresh view,5
1998,Would you like to lead an audit into those articles? People have been reporting problems but I feel that's very reactive,5
1999,"Sure, I think it's a good idea and I should have some time to get into that",5
2000,The next step would be to create a survey with CrowdSignal (do we have access?) and fill it with all the questions suggested.,5
2001,"The comments are open until Wednesday. A stated last week, I'll be on vacation Feb 13 to 19 so I can't lead this effort.",5
2002,So what's the practical task for until 12th? Just gathering more comments/questions?,5
2003,Yeah let's gather the question we want to ask and have a session to collate them and decide which ones we want to use,5
2004,I think @bph can lead the effort up till that point,5
2005,We are using the open-source LimeSurvey on WCEU (Call for Volunteers and Call for Photographers). It's a great tool as well.,5
2006,"Looking at the previous meeting notes, I see @atachibana is the rep for the survey, once @bph is off for vacation, and @themiked is available to help. Is this ok? @atachibana, would be nice if you planned some time span for people to review the form before it goes live. Please let us know if there is anything else you need.",5
2007,"I'm leaving that to you @zzap and @atachibana
I will be organising and can't really contribute on that day",5
2008,besides being close to polyglots and stealing their contributors,5
2009,"I think at the current point, we should make contributing to Docs a lot more interesting",5
2010,"OK, we'll discuss this week and have it official before next meeting",5
2011,does this work for you @atachibana?,5
2012,@Kenshino (Jon) I suggest reviewing the “barriers to entry” alongside “motivational” efforts,5
2013,Also @estelaris suggests me to organize our documentation with appropriate Categories --- Sub-Categories.,5
2014,can you elaborate @atachibana @estelaris?,5
2015,"@zzap, yes I’ll do it on our table",5
2016,I'll definetly need help writing and reviewing this pages on our handbook,5
2017,@leogermani what are the action points besides the handbook/welcome box? (edited),5
2018,"stats.. I guess the rest is with @atachibana and @zzap, including the cookies",5
2019,who takes care of retrieving stats? (edited),5
2020,thank you very much for all your inputs,5
2021,"and I need more eyes now, because it feels like all the info is there",5
2022,I am new to docs.  I'd like to know how to suggest edits to the documentation - HelpHub.,5
2023,"I want to help. I think we could create a ""task force"", split the pages that must be worked on.. and discuss some of the texts that need to be rewritten... (am I too optmistic?)",5
2024,I'm not sure we (Docs) can see stats but I'm quite sure that someone can.,5
2025,We can ask Meta for Stats,5
2026,I was told the last time I stuck my head in that wpdb needed docs work. I can do that but I don't know what exactly is needed. Do the current docs need editing? do they need to be migrated elsewhere? Guidance is appreciated,5
2027,also when I search for wpdb in this channel I see some stuff from last summer about it being worked on...is the current state the actual current state?,5
2028,"second Q: what is involved in being a ""Handbook rep""? I see the plugins one is open.",5
2029,I'll leave the docs content question for @atachibana (edited),5
2030,"RE: Handbook Rep for Plugins, I originally wanted the Plugin team to look after that.
I gave the theme plugin handbook to the Theme Review team with the belief that they have the expertise to do it and it's in their best interest to keep maintaining it",5
2031,"So the criteria fir the plugin handbook is basically
Proven expertise
Commitment to maintain it",5
2032,point 2 is what I'm curious about. Is it a 10 hour a week thing? an occasional thing? would I be making proactive changes or waiting for typo reports or change requests? (edited),5
2033,however if it's going to be done by the plugin team then I guess it's moot,5
2034,based on the spreadsheet I assume the wpdb thing involves moving https://codex.wordpress.org/Class_Reference/wpdb to https://developer.wordpress.org/reference/classes/wpdb/,5
2035,is that correct?,5
2036,I believe that's what it is.,5
2037,can someone point me at the process for getting that done?,5
2038,https://make.wordpress.org/docs/handbook/code-reference/editing-articles/,5
2039,thx,5
2040,The plugin team can't do #2 basically - they are a small team who has to review tons of plugins everyday,5
2041,"I'd say the commitment is basically -
Keeping in the loop with Core changes
Creating a team to do updates (new articles, edits, categorisation)",5
2042,@themiked the steps are basically these here: https://make.wordpress.org/docs/handbook/code-reference/editing-articles/#compare-codex-and-code-reference,5
2043,"I make fixes to the handbooks on a needs to be done basis essentially, so it could be a long time in between needing to do anything on them.",5
2044,"Plugins are a bit more static than themes though, so it's an easier one to maintain",5
2045,The Getting Started section on this page,5
2046,"makes reference to a different spreadsheet than was given earlier, which is this one",5
2047,https://docs.google.com/spreadsheets/d/15hpEbbnuWJZ0DJafyCeG3CFRMtSxX1gY-RObrrjzzdw/edit#gid=1,5
2048,do they track different things? wpdb isn't in the one linked from teh getting started page,5
2049,"also, despite my horrendous spelling in this channel I am good at documentation, honest!",5
2050,"also when I view either of them, I can read only so I can't actually reserve wpdb for myself",5
2051,this one's being used. Take a look https://docs.google.com/spreadsheets/d/15hpEbbnuWJZ0DJafyCeG3CFRMtSxX1gY-RObrrjzzdw/edit#gid=0,5
2052,I can't find wpdb in there,5
2053,@atachibana will have to give you permission to edit,5
2054,I'm happy to take the plugins handbook,5
2055,i can provide my credentials as required although I'm not super great at blowing my own horn,5
2056,"On workflows: @JNash has a system where he uses his site to bring up a page in a new tab from a second site for a predetermined number of seconds.
He uses it to systematically review his own and client sites for outdated / incorrect content.",5
2057,I”m still working on a workflow,5
2058,I'm not sure I understand @Carike,5
2059,"It could help some volunteers in the docs team to work through .org content systematically, placing less reliance on reports.",5
2060,It is a more pro-active approach.,5
2061,Can you add step-by-step in our Trello board? It might be more clear then,5
2062,"Will do 
 The TL;DR version is that it is capable of semi-automating triage.",5
2063,"(btw, if any of you don't have access to the board, please ask @zzap)",5
2064,Thank you @Carike,5
2065,"Wait, one last thing",5
2066,I've been working in the subcategory issue https://docs.google.com/spreadsheets/d/1qSNKiAwLbc2nLrtGLj4Ndp4-N0daZOfgazlsSYnFXqM/edit?usp=sharing,5
2067,"That was my first draft in trying to organize the articles, but I need help",5
2068,I'm not too familiar with all the documentation,5
2069,The subcategories are very important so I can find a design solution into how are we going to present them (edited),5
2070,what kind of help with organisation do you need?,5
2071,"the structure is done by content team, @atachibana",5
2072,"Yes, I can give you whole contents (Please wait. Now I lost the spreadsheet)",5
2073,so do we need to ask #content to define the subcategories?,5
2074,One question. Why do we structure our documents by Category? Why not create page structure by Page (ex. theme handbook. https://developer.wordpress.org/themes/),5
2075,These structure is just Parent Page > Child Page > Grandchild Page,5
2076,Won't we have any page with more than one category?,5
2077,Because making a theme has a process,5
2078,So it's easy to define how it is and set an ordered structure to a theme handbook,5
2079,But general user guides don't have such groupings - rather they are structured to how we think people will find them,5
2080,It's very opinionated,5
2081,Hm. but we should have. Otherwise each category has so many pages (edited),5
2082,"But having 52 items on a list, especially on mobile is horrible for the user",5
2083,I agree categories > sub-categories give us a better way to move things around and reorder things. Post also can be in more than one category if we want to put a guide together.,5
2084,52 items definitely need sub-categories.,5
2085,it is my understanding that sub-categories can be created they are just not yet displayed?,5
2086,"Agreeing with @bph and adding to her comment, we are using breadcrumbs that will help user look for what h/s/t is looking for",5
2087,"I agree with sub-categories if people want to further ""filter"" what they want to look for. But really, we're trying to solve a discovery issue and those won't be solved with one method.
Categorising them is a start. But a proper search system is necessary too",5
2088,"hear, hear",5
2089,who can I work with to help with the discovery (subcategories or other method) issue?,5
2090,I guess @atachibana is the best one for that,5
2091,"Yes, let's work",5
2092,"Alright, I am doing some research now to have some examples of other solutions implemented by other software companies. I'll send you a link of my research with examples by Wednesday",5
2093,Technically that's still under our purview (in-line docs). But because the core devs are doing it so well from the systems that @drew set- we don't have to do much about it,5
2094,I guess its just pointing the right direction for someone who wants to contribute,5
2095,actually when people look at a pge in DevHub they dont know that part is inline docs and part is DevHub... we have to explain that,5
2096,I found a little worry. Should printscreen also be in the local language? this doubt has delayed me a little?,5
2097,"Yes, it should (edited)",5
2098,Is it just outdated from that perspective?,5
2099,"It also must link to the new i18n page on Commons API handbook and remove all duplicated content from there, focusing on only what is specific to plugins",5
2100,I don't think anything is specific at the i18n plugin front other than what the Polyglots team does with plugin translations,5
2101,"Specific headers, this kind of stuff needs to be there, right?",5
2102,"just how to load text domains, and how the workflow with translate.wordpress.org works",5
2103,I promised to take a look at that page so I came to 2 conclusions:I should stop promising thingsI'll add that to my todo list,5
2104,I guess that can be done at some point. Even without that: It's a good thing to maintain the gutenberg plugin translated. You can always reuse strings from there into core after merging.,5
2105,question about what @yui just said: hopefully new Gutenberg translations will be merged into core again  - into core again? So how is Gutenberg translation managed when merged to core?,5
2106,Gutenberg is a feature project where things are developed that later get merged into core,5
2107,new translated (current) strings from Gutenberg plugin are merged into wp/dev on creating it for new branch,5
2108,"A couple of times, someone has centrally merged translations from Gutenberg plugin to Core, for our convenience.",5
2109,ownership (translator name) is preserved,5
2110,"So translation starts in feature development, and continues in core,?",5
2111,"If your locale has Gutenberg translated, you dont have to worry with transferring new strings to core",5
2112,"His strings will get into core as ""current"", no need to approve them, however you may check them if core translation guidelines are stricter than plugin ones",5
2113,Makes sense! And the translation happens at translate.wordpress.org and not over at Github?,5
2114,everything happens at translate.w.org :),5
2115,We (polyglots) are not obliged to use GitHub :),5
2116,Great. Do you cooperate between several es_ locales?,5
2117,"Yes, mainly with es_VE (Venezuela), along with @YordanSoares",5
2118,"That's good. I don't know yet if it has been fully solved how to publish HelpHub but still use the ""global Spanish"" forums.",5
2119,We are in the first stage of cooperation,5
2120,"Sorry i am not sure is it the right place to asking this question, How can i contribute this page content",5
2121,https://ta.wordpress.org/,5
2122,It is have some mistakes,5
2123,https://translate.wordpress.org/locale/ta/default/meta/wordpress-org/,5
2124,You'd need to be appointed a role with the locale Rosetta site.,5
2125,"+ partially other meta projects, such as meta/rosetta",5
2126,Primarily you should ask one of the Locale Managers listed in https://make.wordpress.org/polyglots/teams/?locale=ta_IN to promote you (edited),5
2127,Everyone can suggest fixes or new translations. Even without special permissions. (edited),5
2128,"... if you get no response, then post a request for LM status in make.wordpress.org/polyglots",5
2129,"And also, as @yui indicated: big chunks of what you see in a Rosetta site is actually translated under the meta projects.",5
2130,"It should be ""GTE"" not ""LM"", because if translation, not publishing. It can be even PTE role for respective meta project (edited)",5
2131,"+ note that updates to meta project translations are not deployed immediately, sometimes, due to caching, it can take up to 3 days to see them live",5
2132,"Dealing with Rosetta content (except standardized content that is translated via meta) is a site role, LM or editor, etc.",5
2133,Haha it works. But sometimes suggestion is wrong.,5
2134,It is good if we hotfix it.,5
2135,Like google translate does,5
2136,"""Improve this suggestion""",5
2137,"Suggestions are based on previously accepted translations. If you approve a new (correct) translation, it should come up first. (I need to find clarification on this)",5
2138,I knew it comes from previous.,5
2139,But is it base from same project or others?,5
2140,Globally?,5
2141,"1st - same project, 2nd - all other projects for same locale",5
2142,"Rejected translations don’t disappear from translation memory.
https://wordpress.slack.com/archives/C02RP50LK/p1560323344204700?thread_ts=1560322846.196700&cid=C02RP50LK",5
2143,(this needs to be documented),5
2144,"ok great, i will talk about that improving lately when I have more time to figure it out!",5
2145,@nao do you have any starter guide for working with Helphub?,5
2146,Its in docteam meeting summary Kenshino (Jon) said its ok to set docteam contributor badges for people who help with HH localization,5
2147,"Another question, is Helphub hosted in same domain wordpress.org or vi.wordpress.org (if completed)? (edited)",5
2148,HelpHub URL will be something like vi.wordpress.org/support/article/…,5
2149,It seems in https://vi.wordpress.org/wp-admin/users.php i can’t find a filter for helphub role.,5
2150,"seems not adding, right?",5
2151,This row.,5
2152,"HelpHub is enabled on forum site and accessible via forums backend LOCALE.wordpress.org/support
not the main site",5
2153,"Yes, it needs to be enabled first, but on forums site.",5
2154,"oh, but if my language is not enable support?",5
2155,There been a ticket about enabling HH to work with locales that dont have forum.,5
2156,You still have to create a meta trac ticket to enable HH for your locale.,5
2157,"Yes, i’ve created!",5
2158,https://meta.trac.wordpress.org/ticket/4877 Here’s the one Yui mentioned.,5
2159,Is there any default terms to translate to Korean in common?,5
2160,"Hmm, I don’t see Korean glossary or style guide listed here.
https://make.wordpress.org/polyglots/handbook/tools/glotpress-translate-wordpress-org/list-of-glossaries-per-locale/
@devssay will know better.",5
2161,"Thank you! 
 @nao But I can't find Korean's. I'll find another.",5
2162,"For these mentoring circles, it would be nice if we could make it here so Brazilians can take some advantage from it too 
 (edited)",5
2163,As for mentoring. Anyone can ask questions here anytime. But if you feel that you've got a lot of questions then why not ask for a buddy here.,5
2164,And afterwards: give back ideas on how to streamline onboarding → handbook,5
2165,"I still don't connect my spreadsheet, should I upload it in my Google Drive and then give you the sharing link?",5
2166,"Team, Please add me to the trello board and github organization. I have submitted the form already. thanks",5
2167,Please add me in Trello and Github,5
2168,"A few of us here today are asking how they can get started contributing. If you haven't yet, get started by reading each article in our Getting Started section: https://make.wordpress.org/training/handbook/getting-started/",5
2169,"@Ravinder Kumar has a great question, Who are we going to train?",5
2170,"I want to contribute to the theme, can I have access to trello?",5
2171,"For those of you asking how to get started, you can choose any lesson plan in the Next Up column on Trello, or if you have a specific area of expertise you'd like to contribute, you can create a new lesson plan by forking the lesson plan template https://github.com/wptrainingteam/repo-template",5
2172,Can we contribute to the already published lessons ? Like enhancement??,5
2173,I have submitted my css for single lesson plan PR again (edited),5
2174,because some CSS missed may be overrided in earlier PR,5
2175,Awesome! Do you need a code review and merge then?,5
2176,@here howdy! who’s here for our weekly <meeting>  ?,0
2177,"Sorry, I have to leave earlier. Have a nice weekend everybody!",0
2178,Thanks all for attending,0
2179,"Team meeting starting shortly. Grab or refill your 
       in the meantime",0
2180,cookies are also accepted,0
2181,Happy Friday everyone!,0
2182,we got a big crowd today! So glad to see all those hands,0
2183,"My apologies, small family emergency has come up. Have to leave. Talk with everyone next week.",0
2184,Hope all is well @Mark DuBois.,0
2185,Let’s call the task force the “Howdy Force”.,0
2186,you already have a cool name (edited),0
2187,"awesome, looking forward to hearing  more about how this ticket develops",0
2188,will the Howdy Force have superhero like costumes?,0
2189,No capes!,0
2190,I never knew wine was an option?,0
2191,@Mark DuBois Depends on your timezone! It’s happy hour for some.,0
2192,"Oh Mark, wine is always an option.",0
2193,"Ok everyone, let’s start gathering around the fire…",0
2194,Happy Friday everyone!,0
2195,@here Time for our weekly team meeting. Who’s around?,0
2196,Wave,0
2197,"I don’t have cookies, but I can bring some French wine at WCEU Porto ^^ (edited)",0
2198,Got busy and distracted.. just a minute.,0
2199,"More apologies, something has come up and I won’t be able to participate today. See you all next week.",0
2200,Thanks all and bye (really need to run).,0
2201,"Sorry for missing the meetings today. Also my employer may be in the process of blocking Slack so my future attendance may not be guaranteed... 
 Anyway it's been great working with you all!",0
2202,"@bemdesign Well, that's unfortunate! Hope to see you around, anyway!",0
2203,@here Who’s around?,0
2204,"Happy Friday everyone! Glad to be here. Hope the weather is better where you live than in central Illinois. Snow, rain, fog (and the morning is not yet over).",0
2205,@Mark DuBois it's not better here in Minnesota!,0
2206,@Mark DuBois Come to LA. 75 and sunny. As usual.,0
2207,"@deputies Hi, community team chat time!",0
2208,big thanks to @Courtney P.K. for sorting out all these surveys!,0
2209,Yes! Join us tomorrow for the vetting sprint,0
2210,"Thanks for that, Timi!",0
2211,awesome work on getting done - thanks timi!,0
2212,Awesome sauce!,0
2213,Thanks Timi!,0
2214,coming very late and reading backlog...,0
2215,"Cami  
  and I’m doing pretty well",0
2216,"Sandy 
 and I’m excited for this meeting!",0
2217,Hi,0
2218,Hi @shooper!,0
2219,Hi @khleomix,0
2220,Hey I am doing the same thing at the moment lol stares glarringly,0
2221,Woo Hoo!!,0
2222,And as always with anything in the community if at anytime you need to step away just communicate that and we understand. Life does happen,0
2223,"Speaking of which, I have a meeting I need to get ready for.  So I’m stepping away from this chat.",0
2224,Talk soon.,0
2225,Thanks @sunsand187!,0
2226,Congratulations to Mary and Cami!,0
2227,Thank you for being here today! We’ll see you here again for another team meeting in a couple of weeks.,0
2228,thanks @Aditya Kane!,0
2229,It looks like we're a duo @kcristiano,0
2230,quiet day today,0
2231,"Ah, I'm going to wait a bit if you don't mind",0
2232,Don't mind at all,0
2233,Quietly observing.,0
2234,Hello !,0
2235,Hello @jillbinder,0
2236,I am good!  Thanks for running the meeting @imath it's so much harder with a small group,0
2237,"Many Thanks to you all, see you soon",0
2238,Hello hello,0
2239,Hello!,0
2240,Hello!  I'm from mobile so I'm lurking,0
2241,Feels like a decade ago,0
2242,oh cmon meetup.com - your one most important job and fail at it,0
2243,thanks for running that @angelasjin!,0
2244,Thank you Angela and thank you all deputies for everything done so far in this 2020!,0
2245,Have a nice day and week!,0
2246,I'm on phone. Not much use of me today (edited),0
2247,lurking via bad wifi,0
2248,I'll have fun for whole team,0
2249,Hello everyone!,0
2250,back to join the meeting. sorry for my absence last week,0
2251,so nice to see so many people!,0
2252,"let me say from teh start that I am very precise (""pedantic"" is what my sister calls me) about writing. I also tend to edit edit edit until the main point of the text is left bare and clear",0
2253,"this also leads me to sometimes come across as a dick, which is absolutely not my intent, promise!",0
2254,Sorry! late,0
2255,"Sorry, I am in an out of the meeting, trying to finish a project before vacation.",0
2256,I suggest we fly me to Asia,0
2257,@themiked I'll be happy to give you a WC ticket if you buy your own flights :),0
2258,I might catch him at WC Asia,0
2259,I'm trying to block that out but thanks for reminding me!!,0
2260,anytime,0
2261,Anyone else wants to say anything? Lots of new faces around. Please feel free to speak and ask questions. There are no silly questions!,0
2262,That's all for me,0
2263,Thank you all for joining. Let's rock in WC Asia!,0
2264,Hey sorry,0
2265,I'm late,0
2266,Welcome all,0
2267,Thank you for attending,0
2268,sorry needed to put on socks it's chilly in Florida,0
2269,@WPZA,0
2270,Hi everyone,0
2271,I got in late today,0
2272,Late! Sorry...,0
2273,"Darn it, another question. bad, bad birgit",0
2274,it is so good to see you all here today!,0
2275,"very cute dogs btw, @estelaris",0
2276,thank you! they are uncle and nephew,0
2277,Thank you @stevenlinx for the work!,0
2278,thank you both!,0
2279,Sorry! Late to meeting :X,0
2280,just in time,0
2281,Sorry for hijacking - back to you @felipeelia,0
2282,"Only kind of here today 
I am @aurooba everywhere  (edited)",0
2283,Really? haha. @pbrocks that's funny,0
2284,felipeelia and sorry for being so late,0
2285,now you have to facilitate next meeting,0
2286,let's call me a multisite evangelist,0
2287,Hi Kartik!,0
2288,"Sorry, I'm just arriving ( I got some issues with my Internet service)",0
2289,"Who's here today? Let me see flags, hands or whatelse!",0
2290,Oh. @kebbet Nice to see ya!,0
2291,Who is here today?,0
2292,"Good to see you all! (And feel free to saying ""Hi"" as we continue).",0
2293,next step: 101%,0
2294,Or goal for next year could be 200%,0
2295,"""146%"" (c)",0
2296,But first: Good to see so many flags above. How are you?,0
2297,we're still on hollidays here,0
